ID,class1,class2,class3,class4,class5,class6,class7,class8,class9
20,0.08723845698326878,0.18350313362407372,0.03331795093744308,0.1082194250044057,0.05851148302681382,0.06454767387335515,0.4243050452030328,0.02025237259695207,0.020104458750655002
21,0.11196305123007388,0.169791271868855,0.028111358572378446,0.10113466584512325,0.052867451432372724,0.05819747942434232,0.44021991531789373,0.018926518368400997,0.018788287940559496
22,0.038807026127359104,0.05138303797671833,0.014338371505611172,0.7943844295875772,0.020301850398296187,0.02038404093916546,0.04484423715291297,0.007807012538156804,0.007749993774203091
23,0.02030987286272265,0.8234133917584464,0.012296760640325848,0.0166433065385525,0.013263237720484029,0.01019982874305594,0.083785011807986,0.01288472593161032,0.0072038639968160555
24,0.10879794137720022,0.17498414107981478,0.02897111188479551,0.10422775235450217,0.05560688129811002,0.055083847535266295,0.43046648936766163,0.02192829657254497,0.019933538530104548
25,0.17877215098581264,0.09239040954091754,0.03226033434000488,0.4365039805529172,0.05258502145071195,0.055377775041326294,0.10641941136251015,0.020822967143049778,0.024867949582749366
26,0.19016848829605498,0.12171134414070126,0.056815605834845545,0.20520287759088754,0.09340136997176414,0.08837880789574108,0.173894466049619,0.031174279387662557,0.039252760832723985
27,0.20172091793505942,0.1219104522353278,0.059804739028552115,0.24608282649059238,0.05435604042352038,0.06436746516329625,0.18516648968325392,0.030496184085065225,0.03609488495533222
28,0.11563510323265087,0.19815138804615448,0.03480802435705452,0.10358576516480762,0.04668107910053611,0.060249580223685165,0.4008758833250962,0.020930077364533024,0.019083099185482125
29,0.030306684807087453,0.7975421578493792,0.016522411191457004,0.019319317990319752,0.017476563650768957,0.01090457930153421,0.09034826059957414,0.009359535159361972,0.008220489450517518
30,0.09821949639924621,0.1363312397574456,0.0417226433626286,0.13361360819529794,0.0646580137909678,0.05843358993798492,0.4177284842253333,0.022379849542925725,0.02691307478816992
31,0.1523149654971602,0.05475815913314007,0.037413766685477114,0.12507907461297377,0.05636707096327727,0.05333599001615366,0.4753717425905984,0.022172898024441386,0.023186332476778444
32,0.1346449864465222,0.12796604182418034,0.038388579481539065,0.4098435154246865,0.05981279155012908,0.06589746083469829,0.11454600615583002,0.02477854447469814,0.02412207380771638
33,0.10090127092410915,0.1790703133127227,0.032523833785029606,0.10968500965072153,0.05634177132680006,0.05976317811127481,0.41941819161498767,0.022099454868211413,0.020196976406142746
34,0.020976722841379386,0.8139268577118803,0.011462122299832815,0.01718976927049712,0.013698720002948613,0.010534727716849782,0.09146290580559656,0.013307780239757299,0.007440394111258083
35,0.27991131560084276,0.21585072465061636,0.022264727488324944,0.29418182806465215,0.03668390817110484,0.06015242333608103,0.05187044610751669,0.014721324089472198,0.024363302491388975
36,0.0931370913528261,0.1922869038074082,0.03956368937742126,0.060550104127165987,0.0605001720443501,0.05540992169218095,0.45626352015591093,0.02122179575090932,0.021066801691827067
37,0.05181602004642442,0.05618700614945444,0.01733719397275269,0.6699115857130153,0.023512639489941763,0.02464729495762773,0.13777755749535395,0.00943982311162521,0.009370879063804637
38,0.10698176526548914,0.16121326246961068,0.038620375571177784,0.11278202816061268,0.06037356103196652,0.071107403814179,0.40706251892218104,0.020896887068541516,0.02096219769624147
39,0.07648667726157239,0.07940464825166121,0.024300899971520247,0.478620954776402,0.037659357098617306,0.03403400910431534,0.2433014136277644,0.013034900027629684,0.013157139880517584
40,0.18229714738549968,0.11819973407591858,0.05490050341329997,0.24557545254004207,0.0553615568256888,0.06325680753937853,0.21395502674845224,0.030433307005763875,0.036020464465956276
41,0.2756466581102716,0.05941424187719443,0.02193865978332872,0.3268488550182197,0.03462223416774464,0.03857735718048278,0.21112271193296842,0.014505729788447087,0.017323552141342655
42,0.16308283762554548,0.175184700810196,0.03471889426936348,0.10331369942753453,0.05585908232505793,0.05659395569174484,0.3698681807542294,0.021619923020936512,0.019758726075391985
43,0.09453941318931564,0.18522312869516602,0.04015938143458322,0.06146177886368505,0.06223541054351899,0.05624420309412815,0.45721136700719583,0.021541322452449562,0.021383994719957285
44,0.16651329580023674,0.07505735741210717,0.03349113991552969,0.4531576062513053,0.054591260347943954,0.061379748960266226,0.1092006845571981,0.021617410988191633,0.024991495767221254
45,0.14114466549232177,0.15011684900399855,0.027128814953844147,0.08941577028452113,0.04770449340094271,0.04725578885025436,0.4614212930002765,0.018711575339193345,0.017100749674647364
46,0.10028388503356639,0.14086518633935827,0.04174928321309867,0.20431390739760705,0.09152676350098765,0.03712964986771838,0.346614998697387,0.018408214310005378,0.019108111640271427
47,0.05153444057592411,0.0591549359495801,0.01932799181100495,0.7357422772393919,0.026960182403533615,0.027069328709422392,0.05955165611363768,0.01036745311023696,0.010291734087268247
48,0.19248278513086464,0.12319253685054042,0.05750703572383259,0.20770013870053622,0.08236832049697035,0.08945435304630746,0.17601071262640736,0.03155366157006714,0.039730455854473795
49,0.10713761898760821,0.15655244273062116,0.037503825939764764,0.13518350165193846,0.05862810733504179,0.06905162511329266,0.39529397709050057,0.020292739356123298,0.020356161795109202
50,0.1753899253853729,0.09461142105720984,0.0467248736613731,0.3249215363472172,0.09723167498708632,0.06543933670986886,0.1404784576232124,0.025063024731323314,0.03013974949733626
51,0.030306684807087453,0.7975421578493792,0.016522411191457004,0.019319317990319752,0.017476563650768957,0.01090457930153421,0.09034826059957414,0.009359535159361972,0.008220489450517518
52,0.2453038668893383,0.08753967071311933,0.05981188680614302,0.2415487852181645,0.07851184107442784,0.05922786931273704,0.16209657356394497,0.02993429620664178,0.036025210215483126
53,0.09057845818884117,0.19052871280927483,0.034593558050938965,0.11236270106040458,0.060751646718462636,0.06701893845103156,0.40226405652034,0.021027752529479925,0.02087417567122648
54,0.28283734604520067,0.06433120291182345,0.11113384989780183,0.36917408501487775,0.04137550085620697,0.043572924673708796,0.051624081891918965,0.016384146494331446,0.019566862214130138
55,0.1714324492404626,0.10451527333421068,0.030476306111322606,0.4185827942257988,0.049758181737274636,0.05310417509925992,0.12831579806195978,0.019968055640109155,0.023846966549601962
56,0.09413869502240807,0.2306200625528192,0.03998916043183189,0.061201264750784704,0.06197161728747458,0.056005804386089604,0.41333002319392603,0.021450016626078244,0.021293355748587938
57,0.08742714323933122,0.18390002876019346,0.03339001364510038,0.10845349056268613,0.05863803630447103,0.059409469155877644,0.42522276581818674,0.022817342326422727,0.020741710187730543
58,0.0962583031198145,0.13612702598113235,0.03676279397379289,0.12060475739299294,0.06456116102861738,0.0654105175842125,0.4274885691475741,0.025122159693962046,0.027664712077901124
59,0.15902862629513997,0.1956894674683844,0.0338557885215398,0.10074533860610367,0.054470435133449145,0.055187039674470445,0.36067332131345037,0.021082455448320228,0.019267527539141554
60,0.07533503067684638,0.04857303301845018,0.024741349037949962,0.08189315646026142,0.03727497925224081,0.03527055579214116,0.6671696891614569,0.014662715299887746,0.0150794913007657
61,0.1996935619364585,0.1144541090917697,0.05614693407720108,0.18935580904985017,0.08941132475067821,0.07868140077672936,0.1738412516872426,0.02876680368374642,0.06964880494632418
62,0.1076161479452961,0.17103272718179063,0.03002980518009025,0.10280109978157159,0.05173972841776922,0.056012398192286456,0.44112621638761085,0.020712477231480966,0.01892939968210387
63,0.13869657364513263,0.10127206403995392,0.030031639186129045,0.31092802324903845,0.04830307778115895,0.04999314729484559,0.27780839139131797,0.018798257292232404,0.024168826120191247
64,0.09311974051450908,0.17540908686743972,0.028215676770802656,0.10150996560561096,0.05306363680258544,0.05841344394952691,0.452413687630642,0.0189967526224144,0.018858009236468697
65,0.13472181156563579,0.12803905610168967,0.03783990764553489,0.41007736205887196,0.05984691925853198,0.06593506030580763,0.11461136329090917,0.024792682503012236,0.024135837270006767
66,0.2340271085402314,0.04678207217293196,0.017274241544349877,0.2573569272617733,0.027261138179149026,0.030375355316130826,0.080692567875969,0.011421640274175702,0.2948089488352889
67,0.14223416312394782,0.0701219021909379,0.04249989477302401,0.4756062600130517,0.04965957425823265,0.07356352068015412,0.10440055648858274,0.019268948129900425,0.02264518034216848
68,0.1355641258396556,0.133555010992345,0.04307064157709405,0.06657764714984156,0.0667470206255438,0.06032149464758355,0.4477415824539526,0.02310291008733244,0.023319566626651623
69,0.022222225777000178,0.7933932555764397,0.028546690694249092,0.018939934109635733,0.019698310604821374,0.011567632246378978,0.08857404301402105,0.009175736912864009,0.007882171064589761
70,0.12155967235433679,0.07780043501485044,0.03631772272988218,0.5191810476672096,0.036078699550703794,0.054503935691883096,0.11115697719758624,0.019927250945736358,0.023474258847811395
71,0.06911764058116697,0.05855115092625224,0.018595439275988845,0.718530359179565,0.026329477243910684,0.026436070186574855,0.06226397540174591,0.010124917430362694,0.010050969774432717
72,0.07184524912425007,0.032328626646264784,0.01660033346006934,0.06525707743512521,0.11152869114634645,0.6528331815944699,0.0318530510180042,0.008177734949861485,0.009576054625608493
73,0.05331303997707695,0.05609829650045408,0.017309821516069662,0.6688539101808505,0.02347551706361642,0.024608381104864626,0.13756003035512815,0.009424919249464798,0.009356084052474727
74,0.1200586639225971,0.16340230103546358,0.04161006287201562,0.0643199168235536,0.06448354663529456,0.06095770575280558,0.4404591225623689,0.022319461843625637,0.022389218552275644
75,0.11086828572098886,0.07148346333228031,0.03336892140227639,0.12051968104952768,0.0548564593768924,0.05190661000557621,0.5132258733763897,0.021578674551639813,0.02219203118442856
76,0.07681321478701669,0.32823513120449654,0.03262947259542538,0.10449341689815952,0.05056623260252853,0.04569838025271467,0.3266873579867153,0.017502311179179126,0.017374482493764262
77,0.16079216201895913,0.1469199838219572,0.08755504572396547,0.10249867077737353,0.09272193484560644,0.05785426195447272,0.25838709373723157,0.0496570279245565,0.04361381919587741
78,0.1898167864153275,0.14607571826073393,0.038196948270175814,0.10219206235324071,0.05470462638497377,0.05917371689874815,0.3688403107640725,0.021446176022083787,0.019553654630643763
79,0.4215524061226866,0.04731507386464511,0.02600871738275412,0.3449521987640672,0.03866081226892715,0.040714060880441244,0.04767859996920017,0.015309166020860993,0.01780896472641739
80,0.18315645971193595,0.05078030743355846,0.020034634587041834,0.29404825000003204,0.03295570873874362,0.03705379059393562,0.04138513005647381,0.013050021114586537,0.3275356977636923
81,0.10324014121941158,0.1665254470874135,0.04240536564778203,0.06554927830142918,0.06571603560768692,0.062122804511215844,0.448877719858483,0.022746058890893883,0.022817148875684045
82,0.09258147919617517,0.17959055131198215,0.03874347103448243,0.06018889063583966,0.06013925642438537,0.05507937211580836,0.4716406557553041,0.021095196481661145,0.020941127044361522
83,0.1919085534463642,0.12282501796875846,0.06256262891805085,0.2070805092597221,0.0821225920314544,0.08918748490118607,0.1732417571395834,0.031459527893524505,0.039611928441355915
84,0.15759608183560173,0.1692907901726652,0.030747617620440575,0.09983781535065762,0.05326479197578934,0.052763787712938645,0.3965126086940669,0.020892542754929407,0.019093963882910427
85,0.12432477779189155,0.1315001648117988,0.035513252652460206,0.11650548713569753,0.06236677290577831,0.07345498973052585,0.4129585355508875,0.021586790442117032,0.02178922897884327
86,0.3497020926618805,0.057166252157863945,0.09965019345040334,0.3310266765925821,0.03960329157325036,0.04552961802300467,0.049625222119345815,0.014691143780056964,0.013005509641612113
87,0.1968647844892612,0.1131597059385827,0.04412812053710107,0.30686389491264193,0.09182798662977253,0.06464659751653581,0.13509465723552702,0.023670137331638936,0.023744115408938338
88,0.18647397275477293,0.10975924106197905,0.0665235261701718,0.23914433355843093,0.0890979730852313,0.07998335040599815,0.16355338003134243,0.030018552885927894,0.035445670046145336
89,0.0962583031198145,0.13612702598113235,0.03676279397379289,0.12060475739299294,0.06456116102861738,0.0654105175842125,0.4274885691475741,0.025122159693962046,0.027664712077901124
90,0.2961194800540626,0.07262429759539486,0.032405490892517035,0.3459669642852693,0.052821629675137496,0.05939006259367665,0.09557404279210166,0.020916660844165914,0.024181371267674813
91,0.15026513621521953,0.16141583819205713,0.029317321193611294,0.09519362885395952,0.0514687672635713,0.05214588233069869,0.3780679091921822,0.06391975269188184,0.0182057640668187
92,0.19789011884367616,0.1532558821336752,0.02769609470607713,0.09128550753987208,0.0477188716254249,0.04824393566891028,0.397348407325471,0.0191028455749322,0.017458336581961116
93,0.08723845698326878,0.18350313362407372,0.03331795093744308,0.1082194250044057,0.05851148302681382,0.06454767387335515,0.4243050452030328,0.02025237259695207,0.020104458750655002
94,0.30031301647710856,0.08226920134653894,0.024396451226623816,0.2525849590550927,0.03923940594385367,0.040612347933623706,0.22567995136460964,0.01527092025623748,0.0196337463963118
95,0.12107234094691623,0.215315425424569,0.02614015430105165,0.09583489088896414,0.029643511994137308,0.03982145304263472,0.4352166367716295,0.019308917898123158,0.017646668731974173
96,0.15718095271100327,0.16884485562462057,0.03066662428965729,0.09957482921289579,0.05383757055769835,0.05454584923116005,0.3954681415333215,0.020837509007367482,0.019043667832275776
97,0.12103697985082734,0.12802261207616034,0.034574096347297155,0.14000110932259135,0.060717468952115335,0.07151245527933886,0.4020377501125913,0.021015922700140615,0.02108160535893749
98,0.27242780978277753,0.09230296635740869,0.032521559896421005,0.34720613825925606,0.053010824585386286,0.059602784117627844,0.09766835412640557,0.020991579505241966,0.024267983369475107
99,0.11768524097839085,0.17355205182069164,0.03807602515704937,0.056511198519057844,0.059560880161698256,0.05171388439062037,0.46343292020273175,0.01980622708908735,0.019661571680672587
100,0.0912604398723253,0.2154932503221327,0.038766506910524745,0.05933005912786211,0.0592811331438601,0.05429344800733993,0.44013865275558234,0.020794190445264125,0.020642319415108603
101,0.08934202287197039,0.15471805454336054,0.03706437846720529,0.10823809230803066,0.05794113812740124,0.06267463523494363,0.4498490768846476,0.02005496113489117,0.020117640427549537
102,0.11582824919025038,0.17391732366019186,0.03815616307304673,0.056630136608345,0.059686236860340997,0.05182272566031956,0.46440829902119884,0.01984791289416135,0.019702953032145667
103,0.2419463080394351,0.11163917811014273,0.051853306835337426,0.1901043102334181,0.08976475717367106,0.0789924190755694,0.1704546125687341,0.028880515466409948,0.03636459249728227
104,0.13453697186664562,0.1278633852113283,0.038357783486870495,0.4095147317372871,0.06056702628999006,0.06584459673084382,0.11445411533198285,0.024758666689850575,0.02410272265520149
105,0.20304823592866678,0.049587071911707095,0.019388348872238965,0.2845627172037055,0.031892609549860486,0.03358640366417721,0.03933168713901645,0.012629048014848133,0.32597387771577935
106,0.26852786918078875,0.05878702756122254,0.029373016621610754,0.43110764497760595,0.048316757480876424,0.054325004146235215,0.05958683267477801,0.019132791538860786,0.0308430558180218
107,0.3043499982806835,0.10199807131150292,0.03059843855204279,0.32667454206546476,0.04921548151587689,0.05252498095314577,0.09130134477694304,0.019750268979937608,0.023586873564402727
108,0.1355641258396556,0.133555010992345,0.04307064157709405,0.06657764714984156,0.0667470206255438,0.06032149464758355,0.4477415824539526,0.02310291008733244,0.023319566626651623
109,0.17889675167742022,0.09245480384877379,0.032282819161875025,0.4368082152872784,0.051924691746585386,0.05541637226707867,0.10649358361016237,0.020837480343752678,0.02488528205707374
110,0.2921865188470671,0.07135582269619381,0.027899844277209818,0.4094859004961908,0.045893482002947295,0.04833085262890889,0.056598318586567366,0.01817320676997802,0.03007605369493682
111,0.10467211786588151,0.17143062288694244,0.030099667426366678,0.10304025936676896,0.051860097285543104,0.05701066844615831,0.44215246574831907,0.020760663364446624,0.01897343760957377
112,0.11065492967433152,0.16780751365336882,0.027782919201481293,0.12337319020573524,0.05224977397488956,0.057517528525465725,0.42333997981522814,0.01870539018029916,0.01856877476920052
113,0.07782431529237444,0.16207941955618055,0.026834551801143088,0.09654116938264498,0.05150598784844262,0.05102152675290063,0.4981912146207858,0.018066883401045505,0.01793493134448245
114,0.07480625915167212,0.05525103505684798,0.02456769116925162,0.08131835389027807,0.03701334867410257,0.03502299412776812,0.6624868698817886,0.014559798685098334,0.014973649363192714
115,0.1340978974787641,0.14766217172618118,0.03050516893378129,0.2042269074502822,0.08114896572774057,0.04903833493724185,0.3167511308275082,0.01766801906795143,0.018901403850549177
116,0.030306684807087453,0.7975421578493792,0.016522411191457004,0.019319317990319752,0.017476563650768957,0.01090457930153421,0.09034826059957414,0.009359535159361972,0.008220489450517518
117,0.07787325709696043,0.15814778825875872,0.02778084029592043,0.08267345395576917,0.029122669063000334,0.048086152460739114,0.3356960586773227,0.22538925387998218,0.015230526311547013
118,0.15565299221415724,0.14222419059983013,0.04387255589276201,0.11097301391743548,0.08975839631351579,0.05600514896051678,0.35666170677465725,0.021937977016104906,0.022914018311020766
119,0.08813478741615856,0.21236703248689337,0.03366027580676633,0.1093313241302681,0.05911265852583147,0.06521086813957226,0.3914115763890254,0.020460455345370606,0.020311021760113616
120,0.08120271743939432,0.2507032562973821,0.1041885723937014,0.06920882423115725,0.059390442276037375,0.04226953601190256,0.3307049796492945,0.033529259369,0.028802412332130236
121,0.15557035287284973,0.07424691029964717,0.05313304560625582,0.161769776381338,0.24409230853219552,0.1922559978452876,0.07440979933329986,0.020533749475185676,0.023988059653940477
122,0.14114466549232177,0.15011684900399855,0.027128814953844147,0.08941577028452113,0.04770449340094271,0.04725578885025436,0.4614212930002765,0.018711575339193345,0.017100749674647364
123,0.30001569529328936,0.11517729088069928,0.030162680693081315,0.32202231124049807,0.049165802019906044,0.05177696326579857,0.08895928609280014,0.019469001852205826,0.023250968661721574
124,0.34825456224601925,0.0656984102961179,0.02568781841849187,0.37702000600308494,0.04169516867799891,0.0444989640087863,0.05272122950886616,0.01673235273109521,0.027691488109539114
125,0.29199297593708123,0.07130855695093098,0.027881363557870433,0.4092146590539335,0.04586308238666354,0.04829883851033556,0.05722322321059616,0.01816116892738379,0.030056131465205006
126,0.2249457237394206,0.09300456823097378,0.03156614259020516,0.4335513667592786,0.05153754047524199,0.05500318697401722,0.0650096184242467,0.020682115781435223,0.02469973702518111
127,0.05156440910651551,0.05824571713062515,0.019339231508329405,0.7361701292679853,0.027337954936731423,0.027085070182434442,0.05958628685005521,0.010373482036372896,0.010297718980950724
128,0.11310597059591257,0.16221645824265382,0.03920039082502613,0.12553628530375094,0.06074925283488037,0.05742759622009604,0.3996444810498126,0.021026923943025543,0.021092640984842047
129,0.15435181873885495,0.18683906153830787,0.029667305623983942,0.09778256032001646,0.05216828629525338,0.051677595674863505,0.38835002489885,0.02046245017478691,0.018700896735082722
130,0.12137066915906665,0.12600096693553647,0.034028125969576745,0.13779030798246877,0.059758660394256806,0.09341338593417059,0.38607580348093623,0.02068405368642926,0.020878026457558693
131,0.06503013768521,0.05549463417104138,0.01792374712795682,0.6616565096420786,0.02500104687043273,0.024343575333788895,0.1319714444143745,0.009323499615294403,0.00925540513982268
132,0.22360882370576443,0.08566898737069098,0.03018417732376634,0.40841218236230803,0.0482702057043716,0.0603797750926721,0.10674552262097653,0.019482877208540406,0.01724744861090964
133,0.2953438122217969,0.056442004877667595,0.028201322914348903,0.4139107012220538,0.04638939532312011,0.04885310355753631,0.05720990565430524,0.018369581830534727,0.035280172398636574
134,0.1674605074923891,0.08654547228279014,0.03861722049930543,0.41228452886559064,0.06097667791540585,0.07077439901325999,0.11389439822881718,0.024926124606705607,0.024520671095736277
135,0.07619583992094399,0.07719207630129578,0.023811797892636367,0.07553843821245144,0.04871630450272452,0.030396753981110792,0.19357788268638315,0.4597541591321987,0.014816747370255118
136,0.21519661319667663,0.11902626153700908,0.035086646167933756,0.09736458101332952,0.05645075680115322,0.06106249731355558,0.3737859243504915,0.02184892708069161,0.020177792539159186
137,0.4071164393949306,0.06834203909499606,0.025663059455047245,0.34036775653925455,0.0381470069914242,0.04017296776518457,0.04704494757416716,0.015105705983835094,0.0180400772011605
138,0.15335769942923316,0.09843015447686239,0.031791131250120654,0.36186974686317797,0.04434405131774186,0.04317790208759228,0.2340761382479761,0.01653697733315778,0.01641619899413775
139,0.022511626373558614,0.7920628394898301,0.02930352228839813,0.0191865893405343,0.017356495194034698,0.01082966205611715,0.08972754496945436,0.009295232761888926,0.00972648752618363
140,0.17409913470907667,0.27024689602615437,0.036797076917689575,0.157229653160471,0.057022757766254255,0.06294948446203416,0.19407489918371762,0.024109420498727063,0.023470677275875356
141,0.07480625915167212,0.05525103505684798,0.02456769116925162,0.08131835389027807,0.03701334867410257,0.03502299412776812,0.6624868698817886,0.014559798685098334,0.014973649363192714
142,0.13197695561143352,0.16886132379719507,0.03051627872920009,0.09286519929822949,0.05257789600368682,0.056919781706077005,0.42599850180452364,0.021048012951717217,0.019236050097937323
143,0.410453849399281,0.06014913668124723,0.025873436986091698,0.3431579822484415,0.03845972392066051,0.0405022928711008,0.04798607620777414,0.015229537716958308,0.018187963968444788
144,0.18540699534377425,0.12141873049875783,0.06184631686214596,0.24976477931030147,0.08118232779141832,0.06153520669886541,0.17125822221831627,0.030952475621470618,0.03663494565494972
145,0.11178308695120161,0.17371150075716327,0.03616643510691468,0.11120399519931737,0.056573780965683905,0.04912032798133583,0.42395246459417846,0.018812904544939717,0.018675503899265235
146,0.19789011884367616,0.1532558821336752,0.02769609470607713,0.09128550753987208,0.0477188716254249,0.04824393566891028,0.397348407325471,0.0191028455749322,0.017458336581961116
147,0.30152871752302585,0.056400221379569536,0.0281804457338712,0.413604286929458,0.046355053679596726,0.048816938053422756,0.057167553686311226,0.018355982997730294,0.029590800017014397
148,0.09104706683368256,0.1767388005709678,0.028429569749362022,0.10227947643723881,0.05346589330066959,0.05405419342531147,0.45584327438039096,0.019140760226214578,0.019000965076162123
149,0.11366241012641105,0.21915978962475102,0.06337522496852024,0.07419191282213329,0.06711518944188431,0.041876819735916296,0.3533016955339706,0.035943391839557456,0.03137356590685553
150,0.09260561652286015,0.16036978308334798,0.03841831098799777,0.11219194447619926,0.0787616845742449,0.07073536476224787,0.4052772205709793,0.020787553052162455,0.020852521969960104
151,0.09375185776314501,0.16235478643376888,0.03889383994714747,0.11358061871017106,0.04752645343941168,0.07161090336650808,0.4301260584446752,0.021044854406957886,0.021110627488214646
152,0.2995364138787779,0.10174037161525308,0.02966715399873749,0.3215078737918682,0.0484370919134606,0.0516942484725979,0.10476512187122397,0.019437899710240455,0.02321382474784049
153,0.09311974051450908,0.17540908686743972,0.028215676770802656,0.10150996560561096,0.05306363680258544,0.05841344394952691,0.452413687630642,0.0189967526224144,0.018858009236468697
154,0.13173612709843624,0.1682233308892574,0.040651980620130555,0.06283893442415389,0.06299879661797533,0.059554139116123735,0.4303174395443487,0.021805550573417366,0.021873701116157142
155,0.32487983707429624,0.06955368517420213,0.031035361250730045,0.33133920893298824,0.05058828962837049,0.0532749981929965,0.09153309709406517,0.020032287972764205,0.02776323467958688
156,0.12059351256183863,0.18593183525643273,0.03674738405693935,0.057087922715747134,0.05588935799248505,0.052241649669263424,0.4516377509437088,0.020008359245310286,0.019862227558274638
157,0.07989943311312464,0.2664955390360644,0.10251637055540122,0.06809803904188891,0.061602573879908654,0.04159111999948129,0.31846566119773895,0.03299112272056009,0.028340140455832025
158,0.08318404007804178,0.18375531450455113,0.02356176070759934,0.07946215291634406,0.22539925117939189,0.03301822918221989,0.3409772749170946,0.01601012086973097,0.014631855645026611
159,0.5107406224387594,0.0169206615989213,0.010255374069658919,0.03686687610345989,0.04173597314138814,0.3563763142774743,0.016957783550602384,0.004679583632832943,0.005466811186902587
160,0.08706980624985391,0.18314838252989096,0.030475182626996892,0.10801021353932638,0.0576248742545718,0.06442288931256158,0.42896983858931587,0.02021322039722297,0.02006559250025976
161,0.20166063913092852,0.07682027697074835,0.07543025529413343,0.4286285740315612,0.051636282288393176,0.05805731583961103,0.06368064980113554,0.020447279088556824,0.023638727554932192
162,0.1346449864465222,0.12796604182418034,0.038388579481539065,0.4098435154246865,0.05981279155012908,0.06589746083469829,0.11454600615583002,0.02477854447469814,0.02412207380771638
163,0.223181790991005,0.08550538264507543,0.030126533662967372,0.4076322249344898,0.04817802259351611,0.060264465961095456,0.10318512338196272,0.019445670152898293,0.022480785676989707
164,0.1324627401750509,0.1336273922467605,0.043093984071266814,0.06661372946214818,0.06678319473122114,0.06313161335065111,0.44798423974663826,0.023115430902540684,0.023187675313722508
165,0.022511626373558614,0.7920628394898301,0.02930352228839813,0.0191865893405343,0.017356495194034698,0.01082966205611715,0.08972754496945436,0.009295232761888926,0.00972648752618363
166,0.2489617842038607,0.07729817670547501,0.03449100981592529,0.3682323468182536,0.056221069252156815,0.06321222655386256,0.10358298223111502,0.022262793576723693,0.02573761084262726
167,0.06265343026562996,0.09569450708581524,0.02163845731406472,0.07490204563113219,0.04582377352536028,0.03261382759584192,0.19866512281896773,0.45588084452540856,0.01212799123777937
